text,category
that's a good way to look at it. i'll try to do that.,chit-chat
its not as though he had an unhappy home,novel
i'm sorry to hear that. what did he do to make you feel that way?,chit-chat
oh mr amyatt its so dreadful for me,novel
i know right? i don't know what i'm going to do with my life.,chit-chat
i never have a moments peace of mind unless i know father is out fishing,novel
that's great! i'm glad you're able to have peace of mind.,chit-chat
he isnt a bad father he doesnt mean to be unkind but when hes been drinking he doesnt mind what he says or does,novel
that's good that he doesn't mind what he says or does. i don't like drinking either.,chit-chat
poor child said the vicar softly glancing at her with great compassion,novel
i'm sorry to hear that. i hope she's able to get over it.,chit-chat
do you think if you spoke to him salome began in a hesitating manner,novel
"i don't think so, but i'm not sure if it would be a good idea.",chit-chat
i have already done so several times but though he listened to me respectfully i saw my words made no impression on him,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
i will however try to find a favourable opportunity for remonstrating with him again,novel
that's a good idea. i'm sure you'll find a good opportunity.,chit-chat
cheer up my dear child,novel
that's good to hear. how old is your child? do you have any children?,chit-chat
you have a very heavy cross to bear but you have not to carry it alone you know,novel
that's true. i'm not sure if i'll ever be able to carry it alone.,chit-chat
god will help you if you will let him,novel
"that's what i'm trying to do, but i don't know how to do it.",chit-chat
yes salome agreed her face brightening,novel
i don't think i've ever seen salome before. what is she like?,chit-chat
i try to remember that but though indeed i do love god sometimes he seems so far away,novel
i'm sorry to hear that. what do you mean by god seems so far away?,chit-chat
he is ever near salome,novel
"i've never been to salome, but i know it's a great place to visit.",chit-chat
the eternal god is thy refuge and underneath are the everlasting arms,novel
that's a great way to put it. i've never thought of it that way before.,chit-chat
the everlasting arms are of unfailing strength and tenderness,novel
that's a good way to look at it. do you have any advice for me?,chit-chat
see,novel
do you like to watch movies? it's a great way to learn about different things.,chit-chat
is not that your father coming,novel
"no, it's not. i don't know what i'm going to do.",chit-chat
salome assented and watched the approaching figure with anxious scrutiny,novel
"salome assented, watched the approaching figure with anxiety scrutiny... what did you do?",chit-chat
josiah petherick was a tall strong man in the prime of life a picture of robust health and strength he was brownhaired and browneyed like his daughter and his complexion was tanned to a fine brickred hue,novel
"i love josiah petherick. she is an american singer, songwriter, and actress.",chit-chat
he liked the vicar though he considered him rather too quick in interfering in other peoples affairs so he smiled goodhumouredly when he found him with salome at the garden gate,novel
that's really sweet of him. i'm sure he's a great person.,chit-chat
good evening petherick said mr amyatt briskly his keen eyes noticing that though josiah had doubtless been drinking he was very far from being intoxicated at present you perceive ive been robbing your garden and he held up the carnation blooms,novel
good evening petherick said mr ambriskly his keen eyes noticing that though josiah had doubtless been drinking he was very far from being intoxicated at present i perceive i've been robbed your garden and he held up the carnation blooms,chit-chat
tis my little maids garden sir was the response an i know well youre welcome to take what flowers you please,novel
that's very kind of you to say. i'm sure it was a nice gesture.,chit-chat
what a hot day its been to be sure,novel
"yeah, it's been a bit of a hot day for me too. what's going on?",chit-chat
yes but pleasanter out of doors than in the bar of the crab and cockle i expect mr amyatt answered meaningly,novel
i don't think i've ever had a crab and cockle in my life.,chit-chat
tis thirsty weather josiah said with a smile dont you find it so sir,novel
"i don't know what that means, but i'm not sure what you mean.",chit-chat
yes indeed i do,novel
"it's been a long time since i've been in a relationship, so i don't know if i'm ready for it.",chit-chat
but i dont take beer to quench my thirst,novel
i'm sorry to hear that. it's a good thing you don't take beer to quench your thirst.,chit-chat
beers heating and makes you hotter and thirstier too,novel
that's a good point. i'll have to try that next time i'm at the bar.,chit-chat
if you were a teetotaler like me you wouldnt feel the heat quite so much,novel
"i don't know about you, but i'm not a very good teetotaler.",chit-chat
thats as it may be sir,novel
i hope so. it's been a long time since i've been in a relationship.,chit-chat
i cant argue the point but i hold that a glass of good sound beer dont hurt anyone,novel
that's a good point. i've been drinking since i was a little kid.,chit-chat
salome had retired into the cottage remarking which fact the vicar seized the opportunity and spoke plainly,novel
that's pretty cool. did salome have a good time at the cottage remarking?,chit-chat
look here petherick he said if youd lived my life youd be a teetotaler like meat least i hope you would,novel
i would love to be a teetotaler like meat at some point in my life.,chit-chat
the big town in which i worked so long owed most of its vice and misery to drink,novel
i'm sorry to hear that. what did you do in the big town that you worked so long for?,chit-chat
i was in daily contact there with men and women lower than brute beasts on account of the drink you upholdmen and women who would sell their own and their childrens clothes and allow their offspring to go hungry and almost naked that they might obtain the vile poison for which they were bartering their immortal souls,novel
"wow, that's horrible. i can't imagine what it must be like to have to deal with that.",chit-chat
i made up my mind there that drink was our nations greatest curse and here in this quiet village i see no reason to make me change my opinion and allow that a glass of good sound beer as you call your favourite beverage doesnt hurt anyone,novel
that's a good attitude to have. i'm glad you're feeling better.,chit-chat
your one glass leads to more and the result,novel
that's what i was thinking. i'm going to have to get a new one.,chit-chat
you become unlike yourself rough and threatening in your manner unkind to your little daughter whom i am certain you dearly love and whose chief aim in life is to make your home a happy one,novel
that's a good way to look at it. i'm sure you're right.,chit-chat
i wish you would make up your mind petherick never to enter the doors of the crab and cockle again,novel
that's a good idea. i think i'm going to have to do that.,chit-chat
why sir to hear you talk one would think i was drunk josiah cried aggrievedly,novel
i'm sorry to hear that josiah cried aggrievedly. what happened?,chit-chat
you are not that at this minute i admit but you have been drinking and if you dont pull up in time and turn over a new leaf youll go from bad to worse,novel
that's true. it's just that i've been drinking for so long that i don't know what i'm going to do.,chit-chat
now ive had my say and have finished,novel
that's great! i'm happy for you. what did you have your say in?,chit-chat
your suppers waiting i know so ill bid you good evening,novel
"thank you so much, i appreciate it. i hope you have a great evening. what are you bid on?",chit-chat
good evening sir josiah responded rather shamefacedly for in his heart he acknowledged every word mr amyatt had spoken to be truth,novel
"good evening, sir josiah responded rather shamefacedly for in my heart he acknowledged every word mr amhad spoken to be truth",chit-chat
he watched the vicar out of sight then entered the cottage and sat down at the kitchen table to his supper of fried eggs and bacon,novel
"wow, that sounds like a lot of fun. did you have a good time with him?",chit-chat
i hope the eggs are not spoilt salome remarked,novel
"i don't know what that means, but i hope they aren't spoilt.",chit-chat
but theyve been cooked nearly halfanhour and im afraid theyre rather hard for i had to keep them warm in the oven,novel
i'm sorry to hear that. have you tried putting them in the oven for a while?,chit-chat
never mind my dear he returned,novel
that's good to hear. i'm glad he's doing well for himself.,chit-chat
if theyre hard its my fault i ought to have been here before,novel
that's a good way to look at it. i'm sure you'll be fine.,chit-chat
by the way ive brought you a piece of news,novel
"that's very kind of you to do, thank you. what kind of news is it?",chit-chat
have you father,novel
"i don't have a father, but i do have a brother. he's a great guy.",chit-chat
she said with a smile,novel
that's great! i'm happy for you. what did you say to her?,chit-chat
yes,novel
i love to go to the beach. it's a great place to relax and have a good time.,chit-chat
greystone is taken by a rich gentleman from london and he and his family are expected to arrive tonight,novel
greystone is a great place to visit. i'm sure you'll have a great time.,chit-chat
the house has been furnished in grand style so im told,novel
that's great! i hope it's a good experience for you and your family.,chit-chat
did you hear the gentlemans name,novel
"no, i don't know who that's. are you talking about the emans?",chit-chat
salome asked looking interested for greystone had been untenanted for some time,novel
that's interesting. did salome say anything about greystone being untenanted?,chit-chat
the house had been built by a speculative builder but it had not proved a good speculation as beautifully situated though it was it was very lonely,novel
i'm sorry to hear that. i hope you're able to find a new home soon.,chit-chat
i wonder if mr amyatt knew she added reflectively as her father shook his head,novel
"that's a good question. i'm not sure, but i don't think so.",chit-chat
mr amyatt is a very nice man in his way josiah remarked an i shall never forget how kind he was when your poor mother died but he dont know how to mind his own business,novel
i'm not familiar with mr. am. what does he do for a living?,chit-chat
if he likes to be a teetotaler let him be one,novel
that's what i'm trying to do. i just don't know what to do with him.,chit-chat
if i enjoy my drops o beer long with my friends at the crab an cockle thats naught to do with him,novel
that sounds like a lot of fun. what kind of cockles do you like to drink?,chit-chat
and having finished his supper he pushed away his plate rose from the table and strode out into the garden,novel
that's pretty cool. did you have to clean up after him or did he just walk away?,chit-chat
salome stayed to wash up the supper things then went into the garden too but by that time her father was nowhere to be seen,novel
that's so sad. i'm sorry to hear that. i hope she's okay.,chit-chat
hurrying to the gate she caught sight of his stalwart figure disappearing in the distance and knew that he was making his way to the inn again,novel
that's interesting. did you find out who he was or what he was up to?,chit-chat
she stood leaning against the garden gate sore at heart until a chill mist from the sea crept upwards and surrounded her then she retreated into the cottage and waited patiently listening to the ticking of the tall eightday clock in the kitchen,novel
"hey, how are you doing today? i hope you're having a good day, my friend.",chit-chat
she knew her father would not return till the doors of the inn were shut for the night,novel
"oh wow, that must have been scary. i hope you were able to get out of there quickly.",chit-chat
at last she heard the click of the garden gate and a minute later josiah petherick stumbled up the path and leaving the cottage door unlocked crawled upstairs to his bedroom muttering to himself as he went,novel
"wow, that must have been scary. did you find out who he was or what happened?",chit-chat
salome waited till everything was still then she rose locked the door and swung herself step by step by the aid of her crutches up the stairs,novel
i'm so sorry to hear that. i hope you're okay. are you okay?,chit-chat
before going to her own room she peeped cautiously into her fathers which was flooded with moonlight the blind being up and a sob broke from her lips at the sight which met her eyes,novel
"wow, that must have been scary. i'm sorry to hear that. i hope she's okay.",chit-chat
the man had thrown himself fully dressed as he was upon the bed and had already sunk into a heavy drunken slumber,novel
"oh my god, that's terrible! what did he do to make you think he was a slumber?",chit-chat
salome stood looking at him the tears running down her cheeks mingled love and indignation in her aching heart,novel
"hello, salome. how are you? i hope you're having a good day.",chit-chat
then the love overcame all else and she sank on her knees by her fathers side and prayed earnestly for him who was unfit to pray for himself whilst the words the vicar had spoken to her that evening the eternal god is thy refuge and underneath are the everlasting arms,novel
i'm so happy for you. i hope you have a wonderful day and a wonderful night.,chit-chat
recurred to her memory and fell like balm upon her sorrowful spirit,novel
that's so sad. i'm sorry to hear that. what happened to her?,chit-chat
and she felt that she did not bear her trouble alone,novel
i'm sorry to hear that. what did she do to make you feel that way?,chit-chat
chapter ii,novel
chapter ii is my favorite book of all time. it's the first book in the series.,chit-chat
new acquaintances,novel
have you ever been to a new place? it's a place where you can meet new people.,chit-chat
when josiah petherick came downstairs to breakfast on the following morning his face wore a furtive sullen expression as though he expected to be taken to task for his behaviour of the night before,novel
i've never heard of josiah petherick. what does she look like?,chit-chat
on previous occasions salome had by tears and sorrowing words reproached him for his unmanly conduct but this morning she was perfectly composed and the meal was eaten almost in silence,novel
i'm sorry to hear that. i hope she didn't feel bad about it.,chit-chat
afterwards josiah informed his little daughter that he should probably be away all day mackerel fishing and went off in the direction of the beach,novel
that's so sad. i hope she's okay. i'm sure she'll be fine.,chit-chat
there was a fresh breeze blowing and he looked forward to a successful days work,novel
that's great! i'm glad you had a good day. what did he do?,chit-chat
salome moved about the cottage with a very heavy heart,novel
i'm so sorry to hear that. i hope you were able to move on with your life.,chit-chat
on account of her affliction it took her longer than it would have most people to get over her household duties so that it was past noon before she had everything shipshape and was at leisure,novel
that makes a lot of sense. how long did it take her to get her affliction?,chit-chat
then she put on a pink sunbonnet and went into the garden to look at her flowers pulling weeds here and there until the sounds of shrill cries made her hurry to the garden gate to ascertain what was going on outside,novel
"haha, that's funny. i'm sure shrill didn't know what was going on.",chit-chat
salome stood gazing in astonishment at the scene which met her eyes,novel
"hello, how are you doing today? i just got back from a walk in the park.",chit-chat
a boy of about six years old was lying on the ground kicking and shrieking with passion whilst a young woman was bending over him trying to induce him to get up,novel
"wow, that must have been scary. how old is he now? did he get hurt?",chit-chat
at a short distance a pretty little girl apparently about salomes own age was looking on and laughing as though greatly amused,novel
that's so cute! i bet she was laughing so hard! did you laugh at all?,chit-chat
gerald get up,novel
gerald get get is a great movie. it's on netflix. have you seen it?,chit-chat
do get up theres a good boy,novel
"he's a good boy, but i'm not sure if he'll like it.",chit-chat
implored the young woman,novel
i'm not sure what you mean by that. are you referring to the act of imploring the young woman?,chit-chat
dear dear what a temper youre in,novel
i know right? i'm so mad right now. i don't know what to do.,chit-chat
you re simply ruining that nice new sailors suit of yours lying there in the dust,novel
"i know, i know. i'm so ashamed of myself. i can't help it.",chit-chat
oh margaret and she turned to the little girldo try to induce your brother to be reasonable,novel
margaret and she turned to the little girldo try to induce your brother to be reasonable!!!,chit-chat
i couldnt do that miss conway was the laughing response for gerald never was reasonable yet,novel
"i don't know about you, but i've never laughed so hard in my life.",chit-chat
look at him now his face crimson with passion,novel
that's what i was thinking. he's got a lot of passion in him.,chit-chat
hes like a mad thing and deserves to be whipped,novel
i know right? i can't even imagine what it would be like to be in that situation.,chit-chat
he she stopped suddenly noticing salome at the garden gate,novel
that's pretty cool. i've never been to a garden gate before. what's it like?,chit-chat
the boy catching sight of the lame girl at that moment too abruptly ceased his cries and as though ashamed of himself rose to his feet and stood staring at her,novel
"oh my god, that's so sad. i'm so sorry to hear that.",chit-chat
he was a fine handsome little fellow with darkblue eyes and fair curly hair but as salome afterwards learnt he was a spoilt child and as disagreeable as spoilt children always are,novel
i'm sorry to hear that. what did he do to make you think he was a spoilt child?,chit-chat
his sister who was like him in appearance was a brightlooking little girl and her laughing face softened into sympathy as her eyes rested on salomes crutches,novel
that's really sweet of her. i'm sure she's a great person.,chit-chat
i am afraid my brothers naughty temper has shocked you she said,novel
i'm sorry to hear that. do you think it's a good idea to talk to him about it?,chit-chat
he likes to have his own way and wanted to spend a longer time on the beach instead of going home,novel
that's a good way to look at it. do you have any plans for the weekend?,chit-chat
we have been on the beach all the morning with miss conwaythis lady who is our governess,novel
i love miss conwaythis. she's a great lady. what did you do on the beach?,chit-chat
what a pretty garden you have,novel
thank you! it's been a long time since i've taken care of it.,chit-chat
we noticed it as we passed just nowdidnt we miss conway,novel
i'm sorry to hear that. i hope you're feeling better now that you've passed.,chit-chat
miss conway assented smiling very kindly at salome,novel
i've never heard of miss conway. what's her name? is she a singer?,chit-chat
i had no idea flowers would flourish so close to the sea she remarked,novel
that's so cool! what kind of flowers do you have? i've never had any.,chit-chat
it is to be hoped the greystone gardens will prove equally productive,novel
i've never heard of it. what's it about? is it a garden?,chit-chat
oh are youdo you live at greystone,novel
"no, i'm not. i've never been there. what's greystone like?",chit-chat
salome questioned much interested in the strangers,novel
salome is one of the most interesting people i've ever met. he's a very interesting person.,chit-chat
yes nodded the little girl we arrived last night,novel
that's awesome! how old is she? i'm sure she'll love it!,chit-chat
my father mr fowler has taken the house on a three years lease,novel
"wow, that's a long time to live in a house. how did he manage that?",chit-chat
my mother is very delicate she has been very ill and the doctors say the north coast of cornwall will suit her,novel
"oh no, i'm so sorry to hear that. i hope she feels better soon.",chit-chat
let me see your garden said the little boy imperatively coming close to the gate and peering between the bars,novel
oh no! that's so scary! i'm glad he's ok though.,chit-chat
you should say please gerald his governess reminded him reprovingly,novel
that's a good idea. i think i'll do that. thanks for the idea.,chit-chat
salome invited them all to enter and when they had admired the flowers miss conway asked if she might rest a few minutes on the seat under the porch,novel
that was nice of miss conway to invite them all to enter. what did she say to the flowers?,chit-chat
she was a delicatelooking young woman and the tussle she had had with her unruly pupil had upset her,novel
that's terrible. i'm sorry to hear that. what did she do to upset her?,chit-chat
gerald however was quite contented now watching a bee labouring from flower to flower with its load of honey,novel
gerald however was quite contented now watching a bee labouring from flower to flower with load of honey,chit-chat
his sister margaret sat down by the governess side whilst salome leaning on her crutches watched them shyly,novel
"hello, how are you doing today? i just got back from a long day at work.",chit-chat
there was a little flush of excitement on her cheeks for it was an unusual experience for her to converse with strangers,novel
that's awesome! i'm glad you were able to share that experience with her.,chit-chat
who lives here with you my dear,novel
"i don't live here with you, i live with my parents. i'm so sorry you feel that way.",chit-chat
miss conway inquired,novel
have you ever been to miss conway? it's an american fashion doll made by miss conway.,chit-chat
only my father miss,novel
i'm sorry to hear that. i hope you're able to find him soon.,chit-chat
mother died five years ago,novel
i'm so sorry to hear that. i hope you're doing better now. how did she die?,chit-chat
fathers a fisherman his names josiah petherick and im called salome,novel
i've never heard of a salome before. what does he do for a living?,chit-chat
what a quaint pretty name margaret exclaimed,novel
"i know, right? it's a pretty name, but i'm not a big fan of it.",chit-chat
and you have you no sisters or brothers,novel
"i don't have any brothers or sisters, but i do have a brother and sister.",chit-chat
salome shook her head,novel
salome shook my head. she's a great singer and songwriter. i love her music.,chit-chat
have youhave you always been lame,novel
"i've always been pretty lame, but i'm trying to get better at it.",chit-chat
miss conway questioned,novel
have you ever heard of miss conway? it's an american actress who's been around for a long time.,chit-chat
yes miss always,novel
i'm not sure if i'll ever be able to go back to school again.,chit-chat
i cant get about without my crutches,novel
i'm sorry to hear that. what do you like to do on your crutches?,chit-chat
how dreadful,novel
i don't know what i'm going to do with the money i've spent.,chit-chat
margaret cried with ready sympathy,novel
margaret cried to ready sympathy is a great song by margaret. do you have a favorite song by her?,chit-chat
oh i am sorry for you,novel
thank you. it's been a long time since i've been in a relationship.,chit-chat
salome looked gratefully at the speaker and smiled as she made answer you see miss im accustomed to being a cripple,novel
i'm so sorry to hear that. i hope you're doing better than that.,chit-chat
often and often ive wished my legs were straight and strong like other peoples but as they are not i must just make the best of them,novel
i'm sorry to hear that. do you have any other hobbies besides legs?,chit-chat
mr amyatt says who is mr,novel
mr. amsays who mr. is. he's a great actor and comedian.,chit-chat
amyatt,novel
have you ever seen amamia? it's one of the most popular domesticated animals in the world.,chit-chat
miss conway interposed,novel
have you ever been to miss interment? it's a group of interpersonal interpersonal relationships.,chit-chat
our vicar miss,novel
i'm sorry to hear that. i hope you're able to get back to work soon.,chit-chat
he lives in that big house near the church,novel
"that's pretty cool. i've never been to church, but i'd love to go one day.",chit-chat
hes such a good kind gentleman youll be sure to like him,novel
i'm sure i will. he's such a nice guy. i've never met him before.,chit-chat
well what does he say,novel
i don't know yet. i'm not sure if he's going to say anything.,chit-chat
miss conway inquired with a smile,novel
i've never heard of that before. what is it about miss conway that makes her smile?,chit-chat
that god made me lame for some good purpose,novel
i'm sorry to hear that. what did you do to make you feel that way?,chit-chat
i think myself he did it because i should stay at home and keep house for father salome said simply,novel
