text,category
_it is the larger the more varied the more popular the author had by the time of its composition seen rather more of the world and had improved her general though not her most peculiar and characteristic dialogue such figures as miss bates as the eltons can not but unite the suffrages of everybody,novel
"i've never read a book by miss bates, but i'm sure it's interesting. what's your favorite book by her?",chit-chat
on the other hand i for my part declare for_ pride and prejudice _unhesitatingly,novel
"i'm sorry to hear that. what do you do for pride and prejudice, if you don't mind me asking?",chit-chat
it seems to me the most perfect the most characteristic the most eminently quintessential of its authors works and for this contention in such narrow space as is permitted to me i propose here to show cause_ _in the first place the book it may be barely necessary to remind the reader was in its first shape written very early somewhere about 1796 when miss austen was barely twentyone though it was revised and finished at chawton some fifteen years later and was not published till 1813 only four years before her death,novel
"wow, that's a long time ago. i didn't know it was that long ago.",chit-chat
i do not know whether in this combination of the fresh and vigorous projection of youth and the critical revision of middle life there may be traced the distinct superiority in point of construction which as it seems to me it possesses over all the others,novel
that's a good point. i'm not sure i'd agree with that.,chit-chat
the plot though not elaborate is almost regular enough for fielding hardly a character hardly an incident could be retrenched without loss to the story,novel
that's a good point. i'll have to think about that. it's been a while since i've seen it.,chit-chat
the elopement of lydia and wickham is not like that of crawford and mrs rushworth a_ coup de théâtre _it connects itself in the strictest way with the course of the story earlier and brings about the denouement with complete propriety,novel
i don't think i've ever heard of mrs rushworth. what's her name?,chit-chat
all the minor passagesthe loves of jane and bingley the advent of mr collins the visit to hunsford the derbyshire tourfit in after the same unostentatious but masterly fashion,novel
i've never heard of hunsford the derby before. what's the name of the tourfit?,chit-chat
there is no attempt at the hideandseek inandout business which in the transactions between frank churchill and jane fairfax contributes no doubt a good deal to the intrigue of_ emma _but contributes it in a fashion which i do not think the best feature of that otherwise admirable book,novel
i've never heard of hideandseek inandout. i'll have to check it out.,chit-chat
although miss austen always liked something of the misunderstanding kind which afforded her opportunities for the display of the peculiar and incomparable talent to be noticed presently she has been satisfied here with the perfectly natural occasions provided by the false account of darcys conduct given by wickham and by the awkwardness arising with equal naturalness from the gradual transformation of elizabeths own feelings from positive aversion to actual love,novel
"hello, miss austen. how are you doing today? i hope you are doing well.",chit-chat
i do not know whether the allgrasping hand of the playwright has ever been laid upon_ pride and prejudice _and i dare say that if it were the situations would prove not startling or garish enough for the footlights the characterscheme too subtle and delicate for pit and gallery,novel
that's a good point. i'm not sure i've ever been laid up like that.,chit-chat
but if the attempt were made it would certainly not be hampered by any of those loosenesses of construction which sometimes disguised by the conveniences of which the novelist can avail himself appear at once on the stage_ _i think however though the thought will doubtless seem heretical to more than one school of critics that construction is not the highest merit the choicest gift of the novelist,novel
that's a very good point. i'm not sure if i agree with that.,chit-chat
it sets off his other gifts and graces most advantageously to the critical eye and the want of it will sometimes mar those gracesappreciably though not quite consciouslyto eyes by no means ultracritical,novel
i don't think i've ever had that happen to me. i'm not sure what it is.,chit-chat
but a very badlybuilt novel which excelled in pathetic or humorous character or which displayed consummate command of dialogueperhaps the rarest of all facultieswould be an infinitely better thing than a faultless plot acted and told by puppets with pebbles in their mouths,novel
"i don't know about you, but i'm not a big fan of puppets with pebbles in their mouths.",chit-chat
and despite the ability which miss austen has shown in working out the story i for one should put_ pride and prejudice _far lower if it did not contain what seem to me the very masterpieces of miss austens humour and of her faculty of charactercreationmasterpieces who may indeed admit john thorpe the eltons mrs norris and one or two others to their company but who in one instance certainly and perhaps in others are still superior to them_ _the characteristics of miss austens humour are so subtle and delicate that they are perhaps at all times easier to apprehend than to express and at any particular time likely to be differently apprehended by different persons,novel
"i don't know about you, but i'm not a fan of miss austen humor.",chit-chat
to me this humour seems to possess a greater affinity on the whole to that of addison than to any other of the numerous species of this great british genus,novel
"i'm not sure what you mean by that, but i agree. it's so funny.",chit-chat
the differences of scheme of time of subject of literary convention are of course obvious enough the difference of sex does not perhaps count for much for there was a distinctly feminine element in mr,novel
i don't think i've ever read mr. i'll have to check it out.,chit-chat
spectator and in jane austens genius there was though nothing mannish much that was masculine,novel
spectator is one of my favorite movies of all time. it was made by james cameron.,chit-chat
but the likeness of quality consists in a great number of common subdivisions of qualitydemureness extreme minuteness of touch avoidance of loud tones and glaring effects,novel
that's a good point. i'm not sure i've ever felt that way before.,chit-chat
also there is in both a certain not inhuman or unamiable cruelty,novel
"that's true, but i'm not sure if i'd call it cruelty.",chit-chat
it is the custom with those who judge grossly to contrast the good nature of addison with the savagery of swift the mildness of miss austen with the boisterousness of fielding and smollett even with the ferocious practical jokes that her immediate predecessor miss burney allowed without very much protest,novel
i don't think i've ever heard of her. what's her name?,chit-chat
yet both in mr addison and in miss austen there is though a restrained and wellmannered an insatiable and ruthless delight in roasting and cutting up a fool,novel
i've never heard of miss austen. what's she up to these days?,chit-chat
a man in the early eighteenth century of course could push this taste further than a lady in the early nineteenth and no doubt miss austens principles as well as her heart would have shrunk from such things as the letter from the unfortunate husband in the_ spectator _who describes with all the gusto and all the innocence in the world how his wife and his friend induce him to play at blindmansbuff,novel
"i don't know much about miss austens, but i do know that she was one of the most influential women in the 20th century.",chit-chat
but another_ spectator _letterthat of the damsel of fourteen who wishes to marry mr shapely and assures her selected mentor that he admires your_ spectators _mightilymight have been written by a rather more ladylike and intelligent lydia bennet in the days of lydias greatgrandmother while on the other hand some i think unreasonably have found cynicism in touches of miss austens own such as her satire of mrs musgroves selfdeceiving regrets over her son,novel
"i don't know about you, but i'm not a cynicism fan.",chit-chat
but this word cynical is one of the most misused in the english language especially when by a glaring and gratuitous falsification of its original sense it is applied not to rough and snarling invective but to gentle and oblique satire,novel
"i agree. i think it's funny that the word "" cynical "" was first used in the 19th century.",chit-chat
if cynicism means the perception of the other side the sense of the accepted hells beneath the consciousness that motives are nearly always mixed and that to seem is not identical with to beif this be cynicism then every man and woman who is not a fool who does not care to live in a fools paradise who has knowledge of nature and the world and life is a cynic,novel
"i'm not sure what you mean by cynicism, but i do agree with what you're saying.",chit-chat
and in that sense miss austen certainly was one,novel
"i'm not sure what you mean. are you referring to miss austen, the american singer?",chit-chat
she may even have been one in the further sense that like her own mr bennet she took an epicurean delight in dissecting in displaying in setting at work her fools and her mean persons,novel
that's a good way to look at it. i don't think i could do that.,chit-chat
i think she did take this delight and i do not think at all the worse of her for it as a woman while she was immensely the better for it as an artist_ _in respect of her art generally mr goldwin smith has truly observed that metaphor has been exhausted in depicting the perfection of it combined with the narrowness of her field and he has justly added that we need not go beyond her own comparison to the art of a miniature painter,novel
"i don't know about you, but i'm not a fan of miniature painter.",chit-chat
to make this latter observation quite exact we must not use the term miniature in its restricted sense and must think rather of memling at one end of the history of painting and meissonier at the other than of cosway or any of his kind,novel
i'm not sure what you're trying to say. what do you mean by that?,chit-chat
and i am not so certain that i should myself use the word narrow in connection with her,novel
i'm sorry to hear that. do you think you'll be able to work things out?,chit-chat
if her world is a microcosm the cosmic quality of it is at least as eminent as the littleness,novel
i'm not sure what you mean by that. are you referring to the quality of my work?,chit-chat
she does not touch what she did not feel herself called to paint i am not so sure that she could not have painted what she did not feel herself called to touch,novel
i don't think she could have painted what she didn't feel herself to paint.,chit-chat
it is at least remarkable that in two very short periods of writingone of about three years and another of not much more than fiveshe executed six capital works and has not left a single failure,novel
"wow, that's impressive. i'm not sure i'd be able to do that.",chit-chat
it is possible that the romantic paste in her composition was defective we must always remember that hardly anybody born in her decadethat of the eighteenthcentury seventiesindependently exhibited the full romantic quality,novel
that's a good point. it's hard to believe that she's still alive.,chit-chat
even scott required hill and mountain and ballad even coleridge metaphysics and german to enable them to chip the classical shell,novel
i've never heard of coleridge metaphysics. what's it about?,chit-chat
miss austen was an english girl brought up in a country retirement at the time when ladies went back into the house if there was a white frost which might pierce their kid shoes when a sudden cold was the subject of the gravest fears when their studies their ways their conduct were subject to all those fantastic limits and restrictions against which mary wollstonecraft protested with better general sense than particular taste or judgment,novel
wollstonecraft is my favorite author. she was a great english novelist and novelist.,chit-chat
miss austen too drew back when the white frost touched her shoes but i think she would have made a pretty good journey even in a black one_ _for if her knowledge was not very extended she knew two things which only genius knows,novel
i don't know about that. i think she would have made a pretty good journey even in a black oneome for if her knowledge was not very extended she knew two things which only genius knows.,chit-chat
the one was humanity and the other was art,novel
the one was humanity and the the other was art is a great one. i love art.,chit-chat
on the first head she could not make a mistake her men though limited are true and her women are in the old sense absolute as to art if she has never tried idealism her realism is real to a degree which makes the false realism of our own day look merely deadalive,novel
"i don't know about you, but i'm not a fan of women in general.",chit-chat
take almost any frenchman except the late m de maupassant and watch him laboriously piling up strokes in the hope of giving a complete impression,novel
i love frenchman. he's one of my favorite comedians. have you heard of him?,chit-chat
you get none you are lucky if discarding twothirds of what he gives you can shape a real impression out of the rest,novel
that's true. i guess i'll just have to wait and see how it goes.,chit-chat
but with miss austen the myriad trivial unforced strokes build up the picture like magic,novel
i have never heard of miss austen the myriad. is she a singer or songwriter?,chit-chat
nothing is false nothing is superfluous,novel
that's a good way to put it. i like to think of myself as superfluous.,chit-chat
when to take the present book only mr collins changed his mind from jane to elizabeth while mrs bennet was stirring the fire and we know_ how _mrs,novel
that's interesting. did you find out how mrs. bennet was stir the fire?,chit-chat
bennet would have stirred the fire when mr darcy brought his coffeecup back_ himself _the touch in each case is like that of swifttaller by the breadth of my nailwhich impressed the halfreluctant thackeray with just and outspoken admiration,novel
bennet would have stirred the fire when mr darcy brought his coffeecup back_ himself * the touch in each case is like that of swifttaller by the breadth of my nailwhich impressed the halfreluctant thackeray with just and outspoken admiration,chit-chat
indeed fantastic as it may seem i should put miss austen as near to swift in some ways as i have put her to addison in others_ _this swiftian quality appears in the present novel as it appears nowhere else in the character of the immortal the ineffable mr collins,novel
"i haven't read the immortal, but i've heard good things about it. i'll have to check it out.",chit-chat
mr collins is really_ great _far greater than anything addison ever did almost great enough for fielding or for swift himself,novel
"i've never heard of him, but i'll look him up. what's his name?",chit-chat
it has been said that no one ever was like him,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
but in the first place_ he _was like him he is therealive imperishable more real than hundreds of prime ministers and archbishops of metals semimetals and distinguished philosophers in the second place it is rash i think to conclude that an actual mr collins was impossible or nonexistent at the end of the eighteenth century,novel
i don't think so. i think it's more likely that he was just a figment of our imagination.,chit-chat
it is very interesting that we possess in this same gallery what may be called a spoiled first draught or an unsuccessful study of him in john dashwood,novel
i've never heard of john dashwood. i'll have to check it out.,chit-chat
the formality the underbreeding the meanness are there but the portrait is only half alive and is felt to be even a little unnatural,novel
that's a good way to look at it. what do you think of the portrait?,chit-chat
mr collins is perfectly natural and perfectly alive,novel
"i love mr. collins. he is a great singer, songwriter, actor, and actor.",chit-chat
in fact for all the miniature there is something gigantic in the way in which a certain side and more than one of humanity and especially eighteenthcentury humanity its philistinism its wellmeaning but hidebound morality its formal pettiness its grovelling respect for rank its materialism its selfishness receives exhibition,novel
that's a great way to put it. i'm not sure i've ever thought about it that way before.,chit-chat
i will not admit that one speech or one action of this inestimable man is incapable of being reconciled with reality and i should not wonder if many of these words and actions are historically true_ _but the greatness of mr collins could not have been so satisfactorily exhibited if his creatress had not adjusted so artfully to him the figures of mr bennet and of lady catherine de bourgh,novel
"i don't know about you, but i'm not a fan of mr. bennet.",chit-chat
the latter like mr collins himself has been charged with exaggeration,novel
i didn't know he was charged with exaggeration. what did he get charged with?,chit-chat
there is perhaps a very faint shade of colour for the charge but it seems to me very faint indeed,novel
that's what i'm thinking too. it's hard to tell what color it is.,chit-chat
even now i do not think that it would be impossible to find persons especially female persons not necessarily of noble birth as overbearing as selfcentred as neglectful of good manners as lady catherine,novel
i don't think it would be impossible to find people especially female persons not necessarily of noble birth as overbearing as selfcentred as neglectful of good manners as lady catherine,chit-chat
a hundred years ago an earls daughter the lady powerful if not exactly bountiful of an outoftheway country parish rich long out of marital authority and so forth had opportunities of developing these agreeable characteristics which seldom present themselves now,novel
"wow, that's a long time ago. do you have a source for that information?",chit-chat
as for mr bennet miss austen and mr darcy and even miss elizabeth herself were i am inclined to think rather hard on him for the impropriety of his conduct,novel
"i don't know much about mr. bennet, but i do know that mr. darcy is an american singer and songwriter.",chit-chat
his wife was evidently and must always have been a quite irreclaimable fool and unless he had shot her or himself there was no way out of it for a man of sense and spirit but the ironic,novel
"i don't know about you, but i'm not a fan of his wife.",chit-chat
from no other point of view is he open to any reproach except for an excusable and not unnatural helplessness at the crisis of the elopement and his utterances are the most acutely delightful in the consciously humorous kindin the kind that we laugh with not atthat even miss austen has put into the mouth of any of her characters,novel
i'm not familiar with miss austen. what's her name? i've never heard of her.,chit-chat
it is difficult to know whether he is most agreeable when talking to his wife or when putting mr collins through his paces but the general sense of the world has probably been right in preferring to the first rank his consolation to the former when she maunders over the entail my dear do not give way to such gloomy thoughts,novel
i'm not sure what you mean by gloomy thoughts. what are you talking about?,chit-chat
let us hope for better things,novel
"i hope so, but i'm not sure if it's going to work out.",chit-chat
let us flatter ourselves that_ i _may be the survivor and his inquiry to his colossal cousin as to the compliments which mr collins has just related as made by himself to lady catherine may i ask whether these pleasing attentions proceed from the impulse of the moment or are the result of previous study these are the things which give miss austens readers the pleasant shocks the delightful thrills which are felt by the readers of swift of fielding and we may here add of thackeray as they are felt by the readers of no other english author of fiction outside of these four_ _the goodness of the minor characters in_ pride and prejudice _has been already alluded to and it makes a detailed dwelling on their beauties difficult in any space and impossible in this,novel
i'm not sure what you're trying to say. are you trying to make fun of me?,chit-chat
mrs bennet we have glanced at and it is not easy to say whether she is more exquisitely amusing or more horribly true,novel
"i'm not familiar with mrs bennet, but i know she's an american comedian.",chit-chat
much the same may be said of kitty and lydia but it is not every author even of genius who would have differentiated with such unerring skill the effects of folly and vulgarity of intellect and disposition working upon the common weaknesses of woman at such different ages,novel
i don't think i've ever read kitty and lydia. i'll have to check it out.,chit-chat
with mary miss austen has taken rather less pains though she has been even more unkind to her not merely in the text but as we learn from those interesting traditional appendices which mr austen leigh has given us in dooming her privately to marry one of mr philipss clerks the habits of first copying and then retailing moral sentiments of playing and singing too long in public are no doubt grievous and criminal but perhaps poor mary was rather the scapegoat of the sins of blue stockings in that fordycebelectured generation,novel
i'm not familiar with mrs austen leigh. what does she do for a living?,chit-chat
it is at any rate difficult not to extend to her a share of the respect and affection affection and respect of a peculiar kind doubtless with which one regards mr collins when she draws the moral of lydias fall,novel
i'm sorry to hear that. i hope you're able to get through it.,chit-chat
i sometimes wish that the exigencies of the story had permitted miss austen to unite these personages and thus at once achieve a notable mating and soothe poor mrs bennets anguish over the entail_ _the bingleys and the gardiners and the lucases miss darcy and miss de bourgh jane wickham and the rest must pass without special comment further than the remark that charlotte lucas her egregious papa though delightful is just a little on the thither side of the line between comedy and farce is a wonderfully clever study in drab of one kind and that wickham though something of miss austens hesitation of touch in dealing with young men appears is a not much less notable sketch in drab of another,novel
i don't think i've ever seen that sketch. what's it about?,chit-chat
only genius could have made charlotte what she is yet not disagreeable wickham what he is without investing him either with a cheap don juanish attractiveness or a disgusting rascality,novel
"i don't know about you, but i'm not a fan of don juanish attractiveness.",chit-chat
but the hero and the heroine are not tints to be dismissed_ _darcy has always seemed to me by far the best and most interesting of miss austens heroes the only possible competitor being henry tilney whose part is so slight and simple that it hardly enters into comparison,novel
i agree. i love miss austens heroes. it's hard to believe that she was born in 1903.,chit-chat
it has sometimes i believe been urged that his pride is unnatural at first in its expression and later in its yielding while his falling in love at all is not extremely probable,novel
that's interesting. i don't think i've ever seen that happen before.,chit-chat
here again i can not go with the objectors,novel
i'm sorry to hear that. what's wrong with the objector's?,chit-chat
darcys own account of the way in which his pride had been pampered is perfectly rational and sufficient and nothing could be psychologically speaking a_ causa verior _for its sudden restoration to healthy conditions than the shock of elizabeths scornful refusal acting on a nature_ ex hypothesi _generous,novel
"i don't know much about darcys, but i do know that he is one of my favorite writers.",chit-chat
nothing in even our author is finer and more delicately touched than the change of his demeanour at the sudden meeting in the grounds of pemberley,novel
i'm sorry to hear that. what did pemberley say about the meeting?,chit-chat
had he been a bad prig or a bad coxcomb he might have been still smarting under his rejection or suspicious that the girl had come husbandhunting,novel
i don't think he was a bad prig or a bad coxcomb. i think he just didn't care.,chit-chat
his being neither is exactly consistent with the probable feelings of a man spoilt in the common sense but not really injured in disposition and thoroughly in love,novel
i don't think he's a spoilt. i think he just doesn't like me.,chit-chat
as for his being in love elizabeth has given as just an exposition of the causes of that phenomenon as darcy has of the conditions of his unregenerate state only she has of course not counted in what was due to her own personal charm_ _the secret of that charm many men and not a few women from miss austen herself downwards have felt and like most charms it is a thing rather to be felt than to be explained,novel
i don't think i've ever heard of miss austen. what's her name?,chit-chat
elizabeth of course belongs to the_ allegro _or_ allegra _division of the army of venus,novel
"i'm not familiar with the army of venus, but i do know that it's the largest military in the world.",chit-chat
miss austen was always provokingly chary of description in regard to her beauties and except the fine eyes and a hint or two that she had at any rate sometimes a bright complexion and was not very tall we hear nothing about her looks,novel
"that's interesting, i didn't know that. do you know who she was?",chit-chat
but her chief difference from other heroines of the lively type seems to lie first in her being distinctly cleveralmost strongminded in the better sense of that objectionable wordand secondly in her being entirely destitute of illnature for all her propensity to tease and the sharpness of her tongue,novel
"i don't know about you, but i think i'd rather be a woman than a man.",chit-chat
elizabeth can give at least as good as she gets when she is attacked but she never scratches and she never attacks first,novel
elizabeth is one of my favorite characters. she's such a great character. what's your favorite character?,chit-chat
some of the merest obsoletenesses of phrase and manner give one or two of her early speeches a slight pertness but that is nothing and when she comes to serious business as in the great proposal scene with darcy which is as it should be the climax of the interest of the book and in the final ladies battle with lady catherine she is unexceptionable,novel
i don't think i've ever seen that movie. what's it about?,chit-chat
then too she is a perfectly natural girl,novel
that's what i was thinking. i'm glad she's doing well for herself.,chit-chat
she does not disguise from herself or anybody that she resents darcys first illmannered personality with as personal a feeling,novel
that's a good way to look at it. i don't think i could do that.,chit-chat
by the way the reproach that the illmanners of this speech are overdone is certainly unjust for things of the same kind expressed no doubt less stiltedly but more coarsely might have been heard in more than one ballroom during this very year from persons who ought to have been no worse bred than darcy,novel
"i don't know about you, but i'm not a fan of this type of speech.",chit-chat
and she lets the injury done to jane and the contempt shown to the rest of her family aggravate this resentment in the healthiest way in the world_ _still all this does not explain her charm which taking beauty as a common form of all heroines may perhaps consist in the addition to her playfulness her wit her affectionate and natural disposition of a certain fearlessness very uncommon in heroines of her type and age,novel
i'm sorry to hear that. i hope she's okay. what happened to jane?,chit-chat
nearly all of them would have been in speechless awe of the magnificent darcy nearly all of them would have palpitated and fluttered at the idea of proposals even naughty ones from the fascinating wickham,novel
i've never heard of wickham. i'll have to check it out. what's it about?,chit-chat
elizabeth with nothing offensive nothing_ viraginous _nothing of the new woman about her has by nature what the best modern not new women have by education and experience a perfect freedom from the idea that all men may bully her if they choose and that most will away with her if they can,novel
i don't think i've ever heard of her before. what's her name?,chit-chat
though not in the least impudent and mannish grown she has no mere sensibility no nasty niceness about her,novel
"i don't know about you, but i'm not a fan of nasty people.",chit-chat
the form of passion common and likely to seem natural in miss austens day was so invariably connected with the display of one or the other or both of these qualities that she has not made elizabeth outwardly passionate,novel
"i've never heard of miss austens day, but i'm familiar with elizabeth outwardly passionate.",chit-chat
but i at least have not the slightest doubt that she would have married darcy just as willingly without pemberley as with it and anybody who can read between lines will not find the lovers conversations in the final chapters so frigid as they might have looked to the della cruscans of their own day and perhaps do look to the della cruscans of this_ _and after all what is the good of seeking for the reason of charmit is there,novel
i don't think she would have been able to marry darcy without pemberley.,chit-chat
there were better sense in the sad mechanic exercise of determining the reason of its absence where it is not,novel
"that's a good point. i'll have to think about that, thank you.",chit-chat
in the novels of the last hundred years there are vast numbers of young ladies with whom it might be a pleasure to fall in love there are at least five with whom as it seems to me no man of taste and spirit can help doing so,novel
"wow, that's a lot of people. do you have a source for that number of young ladies with whom it might be a pleasure to fall in love?",chit-chat
their names are in chronological order elizabeth bennet diana vernon argemone lavington beatrix esmond and barbara grant,novel
"i've never heard of lavington beatrix esmond, is she an american singer?",chit-chat
i should have been most in love with beatrix and argemone i should i think for mere occasional companionship have preferred diana and barbara,novel
i'm sorry to hear that. i hope you're able to find the love of your life.,chit-chat
but to live with and to marry i do not know that any one of the four can come into competition with elizabeth_ _george saintsbury_ illustration list of illustrations,novel
i've never heard of elizabeth_ george saintsburyy. what's his name?,chit-chat
page frontispiece iv titlepage v dedication vii heading to preface ix heading to list of illustrations xxv heading to chapter i,novel
page frontispiece iv titlepage v dedication vii heading to preface ix heading to a list of illustrations xxv heading to chapter i,chit-chat
1 he came down to see the place 2 mr and mrs bennet 5 i hope mr bingley will like it 6 im the tallest 9 he rode a black horse 10 when the party entered 12 she is tolerable 15 heading to chapter iv,novel
i'm sure mr. bennet will like it. i bet mr. bingley will.,chit-chat
18 heading to chapter v 22 without once opening his lips 24 tailpiece to chapter v 26 heading to chapter vi,novel
do you like to read? i've been reading a lot lately and i'm really enjoying it.,chit-chat
27 the entreaties of several 31 a note for miss bennet 36 cheerful prognostics 40 the apothecary came 43 covering a screen 45 mrs,novel
"wow, that's a lot of apothecary! how did you find out about it?",chit-chat
bennet and her two youngest girls 53 heading to chapter x,novel
"oh wow, that's a big family. i'm sure they'll have a lot of fun.",chit-chat
60 no no stay where you are 67 piling up the fire 69 heading to chapter xii,novel
i'm sorry to hear that. i hope it's not too bad for you.,chit-chat
75 heading to chapter xiii,novel
"wow, that's a lot of work. i'm sure you'll be fine.",chit-chat
78 heading to chapter xiv,novel
i've never heard of chapter xiv. what's it about? i'm not familiar with it.,chit-chat
84 protested that he never read novels 87 heading to chapter xv,novel
i'm sorry to hear that. have you read any good books lately? i haven't read any in a while.,chit-chat
89 heading to chapter xvi,novel
i've never been to a chapter xvi before. what's your favorite part about it?,chit-chat
95 the officers of the shire 97 delighted to see their dear friend again 108 heading to chapter xviii,novel
"i've never been to the shire, but i'd love to go one day.",chit-chat
113 such very superior dancing is not often seen 118 to assure you in the most animated language 132 heading to chapter xx,novel
"i don't know much about 118, but i do know that it is one of the most popular languages in the world.",chit-chat
139 they entered the breakfastroom 143 heading to chapter xxi,novel
that's awesome! how long did it take you to get to the breakfastroom?,chit-chat
146 walked back with them 148 heading to chapter xxii,novel
that's pretty cool. how long did it take for you to get back to where you were?,chit-chat
154 so much love and eloquence 156 protested he must be entirely mistaken 161 whenever she spoke in a low voice 166 heading to chapter xxiv,novel
154 so much love and eloquence 156 protested protested must be entirely mistaken 161 whenever she spoke in a low voice 166 heading to chapter xxiv,chit-chat
168 heading to chapter xxv,novel
"do you like to read? i've been reading a lot lately, and i'm really enjoying it.",chit-chat
175 offended two or three young ladies 177 will you come and see me 181 on the stairs 189 at the door 194 in conversation with the ladies 198 lady catherine said she you have given me a treasure 200 heading to chapter xxx,novel
that's a lot of treasure! i'm sure you'll have a great time!,chit-chat
209 he never failed to inform them 211 the gentlemen accompanied him 213 heading to chapter xxxi,novel
what is xxxi? i've never heard of it. what's it about?,chit-chat
215 heading to chapter xxxii,novel
"wow, that's a lot of weight. what are you going to do with it?",chit-chat
221 accompanied by their aunt 225 on looking up 228 heading to chapter xxxiv,novel
that's a long way to go. i'm glad you're doing well.,chit-chat
235 hearing herself called 243 heading to chapter xxxvi,novel
i'm so sorry to hear that. i hope you're feeling better now. are you okay?,chit-chat
253 meeting accidentally in town 256 his parting obeisance 261 dawson 263 the elevation of his feelings 267 they had forgotten to leave any message 270 how nicely we are crammed in 272 heading to chapter xl,novel
"wow, that's a lot of meeting. i'm glad you're feeling better.",chit-chat
278 i am determined never to speak of it again 283 when colonel millers regiment went away 285 tenderly flirting 290 the arrival of the gardiners 294 conjecturing as to the date 301 heading to chapter xliv,novel
i'm so sorry to hear that. i hope you're okay. what happened?,chit-chat
318 to make herself agreeable to all 321 engaged by the river 327 heading to chapter xlvi,novel
318 to make herself agreeable to all 321 engaged by the river 327 heading to chapter xlvi,chit-chat
334 i have not an instant to lose 339 the first pleasing earnest of their welcome 345 the post 359 to whom i have related the affair 363 heading to chapter xlix,novel
i'm so sorry to hear that. i hope you're able to get back on your feet soon.,chit-chat
368 but perhaps you would like to read it 370 the spiteful old ladies 377 with an affectionate smile 385 i am sure she did not listen 393 mr,novel
"i'll have to check it out, thanks for the suggestion. i'm sure she didn't.",chit-chat
darcy with him 404 jane happened to look round 415 mrs,novel
"wow, that's a long time ago. i'm so sorry to hear that.",chit-chat
long and her nieces 420 lizzy my dear i want to speak to you 422 heading to chapter lvi,novel
that's a lot of nieces and nephews. how old is she?,chit-chat
431 after a short survey 434 but now it comes out 442 the efforts of his aunt 448 unable to utter a syllable 457 the obsequious civility 466 heading to chapter lxi,novel
"wow, that's a long survey. how long did it take you to complete it?",chit-chat
472 the end 476 illustration pride and prejudice chapter i,novel
have you read 476 illustration pride and prejudice? it's one of my favorite books.,chit-chat
